reaction	Acetate	Glycerol	Xylose	Xylose (no PK-PTA)
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2) transport, vacuolar membrane-Golgi membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:3) transport, vacuolar membrane-Golgi membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:3) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:3) transport, cytoplasm-cell envelope	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:3) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:3) transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:3) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:3) transport, cytoplasm-nucleus	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-cytoplasm	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3) transport, cell envelope-cytoplasm	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-cytoplasm	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3) transport, cell envelope-cytoplasm	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:3) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:3) transport, cell envelope-endoplasmic reticulum membrane	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-lipid particle	2.965630e-03	4.100897e-03	4.400918e-03	3.506115e-03
diglyceride (1-16:0, 2-18:3) transport, ER membrane-lipid particle	6.091720e-04	8.423680e-04	0	7.201935e-04
diglyceride (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane	0	0	0	0
diglyceride (1-16:0, 2-18:3) transport, ER membrane-Golgi membrane	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-Golgi membrane	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-16:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-16:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-16:0, 2-18:3) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-nucleus	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, ER membrane-cytoplasm	0	0	0	0
diglyceride (1-16:0, 2-18:2) transport, ER membrane-cytoplasm	0	0	0	0
diglyceride (1-16:0, 2-18:3) transport, ER membrane-cytoplasm	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, ER membrane-cytoplasm	0	0	0	0
diglyceride (1-18:0, 2-18:2) transport, ER membrane-cytoplasm	0	0	0	0
diglyceride (1-18:0, 2-18:3) transport, ER membrane-cytoplasm	0	0	0	0
phosphatidate (1-16:0, 2-18:1) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-16:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-16:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-18:0, 2-18:1) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-18:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-18:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidate (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane	0	0	0	0
phosphatidate (1-16:0, 2-18:3) transport, ER membrane-Golgi membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:3) transport, ER membrane-Golgi membrane	0	0	0	0
phosphatidate (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidate (1-16:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:3) transport, ER membrane-mitochondrial membrane	4.019870e-05	5.558710e-05	4.948840e-05	4.752491e-05
phosphatidate (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidate (1-16:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidate (1-18:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidate (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0
phosphatidate (1-16:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
phosphatidate (1-16:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	0
phosphatidate (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0
phosphatidate (1-18:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
phosphatidate (1-18:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-lipid particle	-2.965630e-03	-4.100897e-03	-4.400918e-03	-3.506115e-03
phosphatidylethanolamine (1-16:0, 2-18:3) transport, ER membrane-lipid particle	-6.091720e-04	-8.423680e-04	0	-3.202427e-04
phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-lipid particle	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:3) transport, ER membrane-lipid particle	0	0	0	-3.999508e-04
phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane	-6.091720e-04	-8.423680e-04	0	-7.201935e-04
phosphatidylethanolamine (1-16:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	-7.499482e-04	0
phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-cell envelope	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:3) transport, ER membrane-cell envelope	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane	6.091720e-04	8.423680e-04	0	7.201935e-04
phosphatidyl-L-serine (1-16:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	7.499482e-04	0
phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:3) transport, ER membrane-mitochondrial membrane	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:3) transport, ER membrane-vacuolar membrane	0	0	0	0
TAG (1-16:0, 2-18:2, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-16:0, 2-18:2, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-16:0, 2-18:2, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-16:0, 2-18:3, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-16:0, 2-18:3, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-16:0, 2-18:3, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:2, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:2, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:2, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:3, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:3, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0
TAG (1-18:0, 2-18:3, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0
1-acyl-sn-glycerol 3-phosphate (16:0) transport, ER membrane-vacuolar membrane	0	0	0	0
1-acyl-sn-glycerol 3-phosphate (18:0) transport, ER membrane-vacuolar membrane	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidyl-L-serine (1-16:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	8.371032e-04	1.157553e-03	1.030553e-03	9.896651e-04
phosphatidyl-L-serine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidyl-L-serine (1-18:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	2.708757e-04	3.745691e-04	3.334735e-04	3.202427e-04
phosphatidylethanolamine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	1.924075e-04	2.660627e-04	2.368718e-04	2.274738e-04
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	3.382963e-04	4.677989e-04	4.164747e-04	3.999508e-04
phosphatidylcholine (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:2, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:2, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:2, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	5.624918e-04	6.512953e-04	5.798389e-04	6.650058e-04
triglyceride (1-16:0, 2-18:3, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:3, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-16:0, 2-18:3, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	1.265230e-04	1.126416e-04	0
triglyceride (1-18:0, 2-18:1, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:1, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:1, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:2, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:2, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:2, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	1.832227e-03	2.660142e-03	2.368286e-03	2.166150e-03
triglyceride (1-18:0, 2-18:3, 3-16:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:3, 3-18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
triglyceride (1-18:0, 2-18:3, 3-18:1) [endoplasmic reticulum membrane] SLIME rxn	9.149713e-05	0	0	1.081725e-04
palmitate [cytoplasmcell envelope] SLIME rxn	8.251026e-04	1.140959e-03	1.015779e-03	9.754774e-04
stearate [cytoplasmcell envelope] SLIME rxn	4.019870e-05	5.558710e-05	4.948840e-05	4.752491e-05
oleate [cytoplasmcell envelope] SLIME rxn	6.829364e-03	9.443700e-03	8.407591e-03	8.074014e-03
linoleate [cytoplasmcell envelope] SLIME rxn	3.574802e-03	4.943265e-03	4.400918e-03	4.226308e-03
linolenate [cytoplasmcell envelope] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-18:2) [mitochondrial membrane] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:1, 3-18:1, 4-18:3) [mitochondrial membrane] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:2, 3-18:1, 4-18:2) [mitochondrial membrane] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:2, 3-18:1, 4-18:3) [mitochondrial membrane] SLIME rxn	0	0	0	0
cardiolipin (1-18:1, 2-18:3, 3-18:1, 4-18:3) [mitochondrial membrane] SLIME rxn	2.009935e-05	2.779355e-05	2.474420e-05	2.376246e-05
1-monoglyceride (16:0) [endoplasmic reticulum membrane] SLIME rxn	3.369875e-04	4.659891e-04	4.148635e-04	3.984035e-04
1-monoglyceride (18:0) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
diglyceride (1-16:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
diglyceride (1-16:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
diglyceride (1-16:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	1.259207e-03	1.741242e-03	1.550203e-03	1.488698e-03
diglyceride (1-18:0, 2-18:1) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
diglyceride (1-18:0, 2-18:2) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
diglyceride (1-18:0, 2-18:3) [endoplasmic reticulum membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-16:0, 2-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-16:0, 2-18:2) [mitochondrial membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-16:0, 2-18:3) [mitochondrial membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-18:0, 2-18:1) [mitochondrial membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-18:0, 2-18:2) [mitochondrial membrane] SLIME rxn	0	0	0	0
phosphatidylglycerol (1-18:0, 2-18:3) [mitochondrial membrane] SLIME rxn	0	0	0	0
palmitate transport, cytoplasm-endoplasmic reticulum membrane	2.412711e-03	0	2.970275e-03	2.852428e-03
stearate transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
oleate transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
linoleate transport, cytoplasm-endoplasmic reticulum membrane	-3.574802e-03	-4.943265e-03	-4.400918e-03	-4.226308e-03
linolenate transport, cytoplasm-endoplasmic reticulum membrane	0	0	0	0
palmitate transport, cytoplasm-cell envelope	0	0	0	0
stearate transport, cytoplasm-cell envelope	0	0	0	0
oleate transport, cytoplasm-cell envelope	0	0	0	0
linoleate transport, cytoplasm-cell envelope	0	0	0	0
linolenate transport, cytoplasm-cell envelope	0	0	0	0
arabinitol 4-dehydrogenase	0	0	0	0
L-xylulose reductase	0	0	0	0
glycinamide ribonucleotide transformylase	0	0	0	0
mannitol dehydrogenase	0	0	0	0
ATP-citrate lyase	0	1.043100e-05	0	0
purine-nucleoside phosphorylase (nicotinate)	0	0	0	0
ATP:pantothenate 4'-phosphotransferase	0	0	0	0
ATP:pantothenate 4'-phosphotransferase	0	0	0	0
UDP-glucose:NAD+ 6-oxidoreductase	0	0	0	0
ADP-ribose ribophosphohydrolase	0	0	0	0
ribonucleotide reductase	0	0	0	0
ribonucleotide reductase	0	0	0	0
ATP:cytidine 5'-phosphotransferase	0	0	0	0
UTP:cytidine 5'-phosphotransferase	0	0	0	0
ITP:cytidine 5'-phosphotransferase	0	0	0	0
UTP:uridine 5'-phosphotransferase	0	0	0	0
ITP:uridine 5'-phosphotransferase	0	0	0	0
dATP:cytidine 5'-phosphotransferase	0	0	0	0
dATP:uridine 5'-phosphotransferase	0	0	0	0
dGTP:uridine 5'-phosphotransferase	0	0	0	0
dGTP:cytidine 5'-phosphotransferase	0	0	0	0
dTTP:cytidine 5'-phosphotransferase	0	0	0	0
dTTP:uridine 5'-phosphotransferase	0	0	0	0
dCTP:uridine 5'-phosphotransferase	0	0	0	0
dUTP:uridine 5'-phosphotransferase	0	0	0	0
dCTP:cytidine 5'-phosphotransferase	0	0	0	0
dUTP:cytidine 5'-phosphotransferase	0	0	0	0
decane transport e--c	0	0	0	0
hexadecane transport e--c	0	0	0	0
long-chain alcohol dehydrogenase (C10)	0	0	0	0
long-chain alcohol dehydrogenase (C12)	0	0	0	0
long-chain alcohol dehydrogenase (C16)	0	0	0	0
oleoyl-CoA desaturase (n-C18:1CoA - n-C18:2CoA), ER membrane	8.999107e-03	1.244404e-02	1.107875e-02	1.063919e-02
fatty acyl-CoA transport via ABC system (C18:2)	0	0	0	0
octadecenoate (n-C18:1) transport, cytoplasm-peroxisome	0	0	0	0
dodecane transport e--c	0	0	0	0
long-chain aldehyde dehydrogenase (C10)	0	0	0	0
long-chain aldehyde dehydrogenase (C12)	0	0	0	0
xanthine dehydrogenase	0	0	0	0
urate oxidase	0	0	0	0
3-methylcrotonyl-CoA carboxylase	0	0	0	0
hydroxymethylglutaryl-CoA lyase	0	0	0	0
2-oxoadipate dehydrogenase	0	0	0	0
glutaryl-CoA dehydrogenase	0	0	0	0
crotonyl-CoA hydratase	0	0	0	0
(S)-3-Hydroxybutanoyl-CoA oxidoreductase	0	0	0	0
cellobiose glucohydrolase	0	0	0	0
5-oxo-L-proline amidohydrolase (ATP-hydrolysing)	0	0	0	0
succinyl-CoA:acetoacetate CoA-transferase	0	0	0	0
GTP diphosphohydrolase (diphosphate-forming);	0	0	0	0
GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)	0	0	0	0
L-aspartate 1-carboxy-lyase (beta-alanine-forming)	0	0	0	0
glutathione gamma-glutamylaminopeptidase	0	0	0	0
3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase	0	0	0	0
L-Serine:pyruvate aminotransferase	2.223099e-03	0	0	0
L-Serine:glyoxylate aminotransferase	-2.223099e-03	0	0	0
L-Serine hydro-lyase	0	0	0	0
Uridine triphosphate pyrophosphohydrolase	0	0	0	0
Inosine 5'-triphosphate pyrophosphohydrolase	0	0	0	0
ATP:D-glucosamine 6-phosphotransferase	0	0	0	0
dTDP phosphohydrolase	0	0	0	0
dTTP nucleotidohydrolase	0	0	0	0
2'-Deoxyinosine-5'-triphosphate pyrophosphohydrolase	0	0	0	0
