reaction	A120	A100	A80	A60	G120	G100	G80	G60	X120	X100	X80	X60
CMP transport, cytoplasm-ER membrane	-2.491892e-04	-1.704436e-03	-2.362670e-03	-3.100231e-03	-8.533309e-04	-4.484513e-03	-4.880198e-03	-6.316990e-03	-2.230876e-05	-1.944142e-04	-1.488100e-03	-2.461872e-03
CDP-ethanolamine transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
CDP-choline transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
ATP transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
AMP transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
L-serine transport, cytoplasm-ER membrane	2.204458e-04	1.510815e-03	2.094098e-03	2.744217e-03	7.565201e-04	3.978598e-03	4.324317e-03	5.589348e-03	1.973174e-05	1.725537e-04	1.319774e-03	2.180808e-03
myo-inositol transport, cytoplasm-ER membrane	2.874347e-05	1.936216e-04	2.685719e-04	3.560139e-04	9.681080e-05	5.059145e-04	5.558814e-04	7.276424e-04	2.577021e-06	2.186050e-05	1.683259e-04	2.810636e-04
S-adenosyl-L-methionine transport, cytoplasm-ER membrane	1.499076e-04	1.032697e-03	1.432450e-03	1.898829e-03	5.163483e-04	2.698336e-03	2.964839e-03	3.880941e-03	1.332512e-05	1.165948e-04	8.977798e-04	1.499076e-03
S-adenosyl-L-homocysteine transport, cytoplasm-ER membrane	-1.499076e-04	-1.032697e-03	-1.432450e-03	-1.898829e-03	-5.163483e-04	-2.698336e-03	-2.964839e-03	-3.880941e-03	-1.332512e-05	-1.165948e-04	-8.977798e-04	-1.499076e-03
episterol transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
fecosterol transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
lanosterol transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
ergosterol transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
zymosterol transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, cytoplasm-ER membrane	-1.964323e-05	0	0	0	0	0	0	0	-2.425769e-06	0	0	0
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, cytoplasm-ER membrane	-9.100243e-06	-1.936216e-04	-2.685719e-04	-3.560139e-04	-9.681080e-05	-5.059145e-04	-5.558814e-04	-7.276424e-04	-1.512517e-07	-2.186050e-05	-1.683259e-04	-2.810636e-04
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1) transport, cytoplasm-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
sn-glycero-3-phosphocholine transport, ER membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
hexadecanoate (n-C16:0) transport, cytoplasm-lipid particle	-4.743440e-04	-1.830931e-03	-2.938896e-03	-1.905602e-03	-1.281839e-03	-7.296913e-03	-6.012923e-03	-4.296089e-03	-4.677472e-05	-3.466467e-04	-2.211570e-03	-2.415075e-03
hexadecenoate (n-C16:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
octadecanoate (n-C18:0) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
octadecenoate (n-C18:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
lauroyl-CoA transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
myristoyl-CoA transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
palmitoyl-CoA transport, cytoplasm-lipid particle	9.655034e-05	0	4.286186e-04	0	2.219610e-04	9.212026e-04	6.421385e-04	0	9.181557e-06	7.231681e-05	4.880440e-04	1.126544e-04
palmitoleoyl-CoA transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
stearoyl-CoA transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
oleoyl-CoA transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
glycerol 3-phosphate transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
dihydroxyacetone phosphate transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
NADPH transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
NADP(+) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
ATP transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
AMP transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diphosphate transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-16:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-16:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-16:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-16:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-18:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-18:1) transport, cytoplasm-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
H2O transport, cytoplasm-lipid particle	4.743440e-04	1.830931e-03	2.938896e-03	2.337014e-03	1.281839e-03	7.296913e-03	6.012923e-03	5.567870e-03	4.677472e-05	3.466467e-04	2.211570e-03	2.415075e-03
glycerol transport, lipid particle-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
docosanoyl-CoA transport, lipid particle-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
tetracosanoyl-CoA transport, lipid particle-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
hexacosanoyl-CoA transport, lipid particle-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
ATP transport, cytoplasm-cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
ADP transport, cytoplasm-cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
H+ transport, cytoplasm-cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
H2O transport, cytoplasm-cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphate transport, cytoplasm-cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
sn-glycero-3-phosphocholine transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-(sn-glycero-3-phospho)-1D-myo-inositol transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
palmitate transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
palmitoleate transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
stearate transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
oleate transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
icosanoyl-CoA transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
docosanoyl-CoA transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
tetracosanoyl-CoA transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
hexacosanoyl-CoA transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1) transport, cell envelope-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-16:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-18:1) transport, nucleus-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
H2O transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphate transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
H+ transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
ATP transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
ADP transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
carbon dioxide transport, cytoplasm-vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1) transport, vacuolar membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
H2O transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphate transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
H+ transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
carbon dioxide transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
ATP transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
ADP transport, cytoplasm-Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
H2O transport, cytoplasm-mitochondrial membrane	3.139804e-06	2.162976e-05	3.000258e-05	3.977086e-05	1.081488e-05	5.651648e-05	6.209836e-05	8.128605e-05	2.790937e-07	2.442070e-06	1.880394e-05	3.139805e-05
carbon dioxide transport, cytoplasm-mitochondrial membrane	-8.929563e-05	-6.242881e-04	-8.532695e-04	-1.131078e-03	-3.075739e-04	-1.634976e-03	-1.766069e-03	-2.311765e-03	-8.073954e-06	-7.054805e-05	-5.347816e-04	-8.929564e-04
palmitoleoyl-CoA transport, cytoplasm-mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
oleoyl-CoA transport, cytoplasm-mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:0, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-18:1, 2-16:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:0, 2-18:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
diglyceride (1-16:1, 2-18:1) transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
palmitate transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
stearate transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
coenzyme A transport, mitochondrial membrane-cytoplasm	0	0	0	0	0	0	0	0	0	0	0	0
laurate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
myristate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
lignoceric acid transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
cerotic acid transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-16:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-16:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-16:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-16:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-16:1, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:0, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-18:1, 3-16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-18:1, 3-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-18:1, 3-18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
TAG (1-18:1, 2-18:1, 3-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
episterol transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fecosterol transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
lanosterol transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
zymosterol transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
ergosteryl palmitoleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
ergosteryl oleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
episteryl palmitoleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
episteryl oleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fecosteryl palmitoleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
fecosteryl oleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
lanosteryl palmitoleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
lanosteryl oleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
zymosteryl palmitoleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
zymosteryl oleate transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-16:0, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-16:1, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-18:0, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-18:1, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-16:1, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylcholine (1-18:1, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-16:1, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-18:1, 2-16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-16:1, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylethanolamine (1-18:1, 2-18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphocholine (16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphocholine (16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphocholine (18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphocholine (18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphoethanolamine (16:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphoethanolamine (16:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphoethanolamine (18:0) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
1-acylglycerophosphoethanolamine (18:1) transport, ER membrane-lipid particle	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidate (1-16:0, 2-18:1) transport, lipid particle-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidate (1-16:1, 2-18:1) transport, lipid particle-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidate (1-18:0, 2-18:1) transport, lipid particle-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidate (1-18:1, 2-18:1) transport, lipid particle-ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidate (1-16:0, 2-16:1) transport, ER membrane-mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
